price,location,furnishingLevel,bedrooms,bathrooms,parking
280000,Kuchai Lama,Fully Furnished,4,1,1
280000,Pandan Jaya,Partly Furnished,3,,1
280000,Pandan Jaya,Partly Furnished,3,,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Pandan Perdana,Partly Furnished,1,1,1
280000,Sentul,Partly Furnished,3,2,1
280000,Sentul,Partly Furnished,3,2,1
280000,Sentul,Unfurnished,4,2,1
280000,Sentul,Unfurnished,4,2,1
280000,Setapak,Fully Furnished,2,1,1
280000,Setapak,Fully Furnished,2,1,1
280000,Setapak,Fully Furnished,2,1,1
280000,Setapak,Fully Furnished,2,1,1
280000,Setapak,Partly Furnished,2,1,1
280000,Setapak,Partly Furnished,2,1,1
280000,Setapak,Partly Furnished,3,2,1
280000,Setapak,Partly Furnished,3,2,1
280000,Setapak,Partly Furnished,3,2,1
280000,Setapak,Partly Furnished,3,2,1
280000,Setapak,Partly Furnished,3,2,1
280000,Setapak,Partly Furnished,3,2,1
280000,Setapak,Partly Furnished,3,2,1
280000,Setapak,Partly Furnished,3,2,1
280000,Setapak,Unfurnished,3,2,1
280000,Setapak,Unfurnished,3,2,1
280000,Sri Petaling,Partly Furnished,3,2,1
280000,Sri Petaling,Partly Furnished,3,2,1
280000,Sri Petaling,Unfurnished,3,2,1
280000,Sri Petaling,Unfurnished,3,2,1
280000,Taman Desa,Partly Furnished,3,2,1
280000,Taman Desa,Partly Furnished,3,2,1
280000,Taman Desa,Unfurnished,3,2,1
280000,Taman Desa,Unfurnished,3,2,1
280000,Taman Desa,Unfurnished,3,2,1
280000,Taman Desa,Unfurnished,3,2,1
283000,Cheras,Partly Furnished,3,2,1
283000,Cheras,Partly Furnished,3,2,1
285000,Bandar Tasik Selatan,Partly Furnished,2,2,1
285000,Bandar Tasik Selatan,Partly Furnished,2,2,1
285000,Bandar Tasik Selatan,Partly Furnished,3,2,1
285000,Bandar Tasik Selatan,Partly Furnished,3,2,1
285000,Cheras,Fully Furnished,3,2,1
285000,Cheras,Fully Furnished,3,2,1
285000,Cheras,Partly Furnished,3,2,1
285000,Cheras,Partly Furnished,3,2,1
285000,Cheras,Partly Furnished,3,2,1
285000,Cheras,Partly Furnished,3,2,1
285000,Cheras,Unfurnished,3,2,1
285000,Cheras,Unfurnished,3,2,1
285000,Cheras,Unfurnished,3,2,1
285000,Cheras,Unfurnished,3,2,1
285000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,1
285000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,1
285000,Jalan Kuching,Partly Furnished,3,2,1
285000,Jalan Kuching,Partly Furnished,3,2,1
285000,Jalan Kuching,Partly Furnished,3,2,1
285000,Jalan Kuching,Partly Furnished,3,2,1
285000,Jalan Kuching,Partly Furnished,4,2,1
285000,Jalan Kuching,Partly Furnished,4,2,1
285000,Kepong,Partly Furnished,3,2,1
285000,Kepong,Partly Furnished,3,2,1
285000,Kepong,Unfurnished,3,2,1
285000,Kepong,Unfurnished,3,2,1
285000,Kuchai Lama,Partly Furnished,3,1,1
285000,Kuchai Lama,Partly Furnished,3,1,1
285000,Kuchai Lama,Partly Furnished,3,1,1
285000,Kuchai Lama,Partly Furnished,3,1,1
285000,Kuchai Lama,Partly Furnished,3,1,1
285000,Kuchai Lama,Partly Furnished,3,1,1
285000,Pandan Perdana,Partly Furnished,1,1,1
285000,Pandan Perdana,Partly Furnished,1,1,1
285000,Pandan Perdana,Partly Furnished,1,1,1
285000,Pandan Perdana,Partly Furnished,1,1,1
285000,Pandan Perdana,Partly Furnished,1,1,1
285000,Pandan Perdana,Partly Furnished,1,1,1
285000,Sentul,Partly Furnished,3,2,1
285000,Sentul,Partly Furnished,3,2,1
285000,Sentul,Partly Furnished,3,2,1
285000,Sentul,Partly Furnished,3,2,1
285000,Sentul,Unfurnished,3,2,1
285000,Sentul,Unfurnished,3,2,1
285000,Sentul,Unfurnished,3,2,1
285000,Sentul,Unfurnished,3,2,1
285000,Taman Desa,Unfurnished,3,2,1
285000,Taman Desa,Unfurnished,3,2,1
288000,Bukit Jalil,Partly Furnished,2,2,1
288000,Bukit Jalil,Partly Furnished,2,2,1
288000,Bukit Jalil,Partly Furnished,3,2,1
288000,Bukit Jalil,Partly Furnished,3,2,1
288000,Cheras,Partly Furnished,3,2,1
288000,Cheras,Partly Furnished,3,2,1
288000,Cheras,Partly Furnished,3,2,1
288000,Cheras,Partly Furnished,3,2,1
288000,Cheras,Partly Furnished,3,2,1
288000,Cheras,Partly Furnished,3,2,1
288000,Cheras,Partly Furnished,3,2,1
288000,Cheras,Partly Furnished,3,2,1
288000,Cheras,Partly Furnished,3,2,1
288000,Cheras,Partly Furnished,3,2,1
288000,Cheras,Unfurnished,3,2,1
288000,Cheras,Unfurnished,3,2,1
288000,Desa Petaling,Partly Furnished,3,2,1
288000,Desa Petaling,Partly Furnished,3,2,1
288000,Desa Petaling,Partly Furnished,3,2,1
288000,Desa Petaling,Partly Furnished,3,2,1
288000,Desa Petaling,Unfurnished,3,2,1
288000,Desa Petaling,Unfurnished,3,2,1
288000,Jalan Klang Lama (Old Klang Road),Unfurnished,3,1,1
288000,Jalan Klang Lama (Old Klang Road),Unfurnished,3,1,1
288000,Jalan Kuching,Partly Furnished,3,2,1
288000,Jalan Kuching,Partly Furnished,3,2,1
288000,Jinjang,Fully Furnished,3,2,1
288000,Jinjang,Fully Furnished,3,2,1
288000,Puchong,Partly Furnished,3,2,1
288000,Puchong,Partly Furnished,3,2,1
288000,Puchong,Partly Furnished,3,2,1
288000,Puchong,Partly Furnished,3,2,1
288000,Sri Petaling,Partly Furnished,3,2,1
288000,Sri Petaling,Partly Furnished,3,2,1
288000,Sri Petaling,Unfurnished,3,2,1
288000,Sri Petaling,Unfurnished,3,2,1
288800,Cheras,Fully Furnished,1,1,1
288800,Cheras,Fully Furnished,1,1,1
289000,Cheras,Partly Furnished,2,2,1
289000,Cheras,Partly Furnished,2,2,1
289000,Cheras,Unfurnished,3,2,1
289000,Cheras,Unfurnished,3,2,1
289000,Taman Desa,Partly Furnished,3,2,1
289000,Taman Desa,Partly Furnished,3,2,1
290000,Bandar Tasik Selatan,Partly Furnished,3,2,1
290000,Bandar Tasik Selatan,Partly Furnished,3,2,1
290000,Bukit Jalil,Partly Furnished,1,1,1
290000,Bukit Jalil,Partly Furnished,1,1,1
290000,Bukit Jalil,Fully Furnished,2,1,1
290000,Bukit Jalil,Fully Furnished,2,1,1
290000,Cheras,Partly Furnished,2,2,1
290000,Cheras,Partly Furnished,2,2,1
290000,Cheras,Partly Furnished,2,1,1
290000,Cheras,Partly Furnished,2,1,1
290000,Cheras,Partly Furnished,3,2,1
290000,Cheras,Partly Furnished,3,2,1
290000,Cheras,Partly Furnished,3,2,1
290000,Cheras,Partly Furnished,3,2,1
290000,Cheras,Partly Furnished,3,2,1
290000,Cheras,Partly Furnished,3,2,1
290000,Cheras,Partly Furnished,3,2,1
290000,Cheras,Partly Furnished,3,2,1
290000,Cheras,Unfurnished,3,2,1
290000,Cheras,Unfurnished,3,2,1
290000,Desa Petaling,Partly Furnished,2,2,1
290000,Desa Petaling,Partly Furnished,2,2,1
290000,Desa Petaling,Unfurnished,3,2,1
290000,Desa Petaling,Unfurnished,3,2,1
290000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,1
290000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,1
290000,Jalan Kuching,Partly Furnished,3,2,1
290000,Jalan Kuching,Partly Furnished,3,2,1
290000,Jalan Kuching,Partly Furnished,3,2,1
290000,Jalan Kuching,Partly Furnished,3,2,1
290000,Jalan Kuching,Partly Furnished,3,2,1
290000,Jalan Kuching,Partly Furnished,3,2,1
290000,Jinjang,Partly Furnished,3,2,1
290000,Jinjang,Partly Furnished,3,2,1
290000,Kepong,Unfurnished,3,2,1
290000,Kepong,Unfurnished,3,2,1
290000,Pandan Perdana,Partly Furnished,1,1,1
290000,Pandan Perdana,Partly Furnished,1,1,1
290000,Pandan Perdana,Partly Furnished,1,1,1
290000,Pandan Perdana,Partly Furnished,1,1,1
290000,Sentul,Partly Furnished,2,1,1
290000,Sentul,Partly Furnished,2,1,1
290000,Setapak,Fully Furnished,3,2,1
290000,Setapak,Fully Furnished,3,2,1
290000,Setapak,Partly Furnished,3,2,1
290000,Setapak,Partly Furnished,3,2,1
290000,Setapak,Partly Furnished,3,2,1
290000,Setapak,Partly Furnished,3,2,1
290000,Setapak,Partly Furnished,3,2,1
290000,Setapak,Partly Furnished,3,2,1
290000,Sri Petaling,Partly Furnished,3,2,1
290000,Sri Petaling,Partly Furnished,3,2,1
290000,Sri Petaling,Unfurnished,3,2,1
290000,Sri Petaling,Unfurnished,3,2,1
290000,Taman Desa,Fully Furnished,3,2,1
290000,Taman Desa,Fully Furnished,3,2,1
290000,Taman Desa,Partly Furnished,3,2,1
290000,Taman Desa,Partly Furnished,3,2,1
290000,Taman Desa,Partly Furnished,3,2,1
290000,Taman Desa,Partly Furnished,3,2,1
290000,Taman Desa,Unfurnished,3,2,1
290000,Taman Desa,Unfurnished,3,2,1
290000,Wangsa Maju,Partly Furnished,3,2,1
290000,Wangsa Maju,Partly Furnished,3,2,1
293000,Cheras,Partly Furnished,2,2,1
293000,Cheras,Partly Furnished,2,2,1
293000,Cheras,Unfurnished,2,2,1
293000,Cheras,Unfurnished,2,2,1
293333,Cheras,Unknown,2,2,1
293333,Cheras,Unknown,2,2,1
295000,Bandar Tasik Selatan,Partly Furnished,3,2,1
295000,Bandar Tasik Selatan,Partly Furnished,3,2,1
295000,Bukit Jalil,Unfurnished,2,1,1
295000,Bukit Jalil,Unfurnished,2,1,1
295000,Cheras,Partly Furnished,1,1,1
295000,Cheras,Partly Furnished,1,1,1
295000,Cheras,Fully Furnished,3,2,1
295000,Cheras,Fully Furnished,3,2,1
295000,Cheras,Partly Furnished,3,2,1
295000,Cheras,Partly Furnished,3,2,1
295000,Jalan Klang Lama (Old Klang Road),Partly Furnished,2,2,1
295000,Jalan Klang Lama (Old Klang Road),Partly Furnished,2,2,1
295000,Jalan Klang Lama (Old Klang Road),Partly Furnished,2,2,1
295000,Jalan Klang Lama (Old Klang Road),Partly Furnished,2,2,1
295000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,1
295000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,1
295000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,1
295000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,1
295000,Jalan Kuching,Partly Furnished,3,2,1
295000,Jalan Kuching,Partly Furnished,3,2,1
295000,Jalan Kuching,Partly Furnished,3,2,1
295000,Jalan Kuching,Partly Furnished,3,2,1
295000,Kepong,Unfurnished,3,2,1
295000,Kepong,Unfurnished,3,2,1
295000,Pandan Perdana,Partly Furnished,1,1,1
295000,Pandan Perdana,Partly Furnished,1,1,1
295000,Sentul,Unfurnished,3,2,1
295000,Sentul,Unfurnished,3,2,1
295000,Setapak,Partly Furnished,3,2,1
295000,Setapak,Partly Furnished,3,2,1
295000,Setapak,Partly Furnished,3,2,1
295000,Setapak,Partly Furnished,3,2,1
295000,Taman Desa,Partly Furnished,3,2,1
295000,Taman Desa,Partly Furnished,3,2,1
295000,Wangsa Maju,Partly Furnished,3,2,1
295000,Wangsa Maju,Partly Furnished,3,2,1
297000,Bandar Menjalara,Partly Furnished,3,2,1
297000,Bandar Menjalara,Partly Furnished,3,2,1
298000,Bandar Menjalara,Partly Furnished,3,2,1
298000,Bandar Menjalara,Partly Furnished,3,2,1
298000,Bandar Menjalara,Partly Furnished,3,2,1
298000,Bandar Menjalara,Partly Furnished,3,2,1
298000,Cheras,Partly Furnished,3,2,1
298000,Cheras,Partly Furnished,3,2,1
298000,Desa Petaling,Unfurnished,3,2,1
298000,Desa Petaling,Unfurnished,3,2,1
298000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,1
298000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,1
298000,Jalan Kuching,Partly Furnished,2,2,1
298000,Jalan Kuching,Partly Furnished,2,2,1
298000,Jinjang,Partly Furnished,4,2,1
298000,Jinjang,Partly Furnished,4,2,1
298000,Segambut,Partly Furnished,3,1,1
298000,Segambut,Partly Furnished,3,1,1
298888,Cheras,Unfurnished,2,2,1
298888,Cheras,Unfurnished,2,2,1
298888,Cheras,Unfurnished,2,2,1
298888,Cheras,Unfurnished,2,2,1
298888,Cheras,Unfurnished,2,2,1
298888,Cheras,Unfurnished,2,2,1
298888,Cheras,Unfurnished,2,2,1
298888,Cheras,Unfurnished,2,2,1
298888,Cheras,Partly Furnished,3,2,1
298888,Cheras,Partly Furnished,3,2,1
299000,Bandar Menjalara,Partly Furnished,3,2,1
299000,Bandar Menjalara,Partly Furnished,3,2,1
299000,Bandar Menjalara,Partly Furnished,3,2,1
299000,Bandar Menjalara,Partly Furnished,3,1,1
299000,Bandar Menjalara,Partly Furnished,3,2,1
299000,Bandar Menjalara,Partly Furnished,3,2,1
299000,Bandar Menjalara,Partly Furnished,3,2,1
299000,Bandar Menjalara,Partly Furnished,3,1,1
299000,Cheras,Partly Furnished,2,2,1
299000,Cheras,Partly Furnished,2,2,1
299000,Cheras,Partly Furnished,3,2,1
299000,Cheras,Partly Furnished,3,2,1
299000,Cheras,Partly Furnished,3,2,1
299000,Cheras,Partly Furnished,3,2,1
299000,Cheras,Partly Furnished,3,2,1
299000,Cheras,Partly Furnished,3,2,1
299000,Cheras,Partly Furnished,3,2,1
299000,Cheras,Partly Furnished,3,2,1
299000,Cheras,Partly Furnished,3,1,1
299000,Cheras,Partly Furnished,3,1,1
299000,Cheras,Unfurnished,3,2,1
299000,Cheras,Unfurnished,3,2,1
299000,Jalan Ipoh,Partly Furnished,3,2,1
299000,Jalan Ipoh,Partly Furnished,3,2,1
299000,Jalan Klang Lama (Old Klang Road),Unfurnished,3,2,1
299000,Jalan Klang Lama (Old Klang Road),Unfurnished,3,2,1
299000,Jalan Klang Lama (Old Klang Road),Unfurnished,3,2,1
299000,Jalan Klang Lama (Old Klang Road),Unfurnished,3,2,1
299000,Jalan Klang Lama (Old Klang Road),Unfurnished,3,2,1
299000,Jalan Klang Lama (Old Klang Road),Unfurnished,3,2,1
299000,Jalan Klang Lama (Old Klang Road),Unfurnished,3,2,1
299000,Jalan Klang Lama (Old Klang Road),Unfurnished,3,2,1
299000,Jalan Klang Lama (Old Klang Road),Unfurnished,3,2,1
299000,Jalan Klang Lama (Old Klang Road),Unfurnished,3,2,1
299000,Jalan Klang Lama (Old Klang Road),Unknown,3,2,1
299000,Jalan Klang Lama (Old Klang Road),Unknown,3,2,1
299000,Jalan Kuching,Partly Furnished,3,2,1
299000,Jalan Kuching,Partly Furnished,3,2,1
299000,Pandan Perdana,Partly Furnished,1,1,1
299000,Pandan Perdana,Partly Furnished,1,1,1
299000,Pandan Perdana,Partly Furnished,1,1,1
299000,Pandan Perdana,Partly Furnished,1,1,1
299000,Pandan Perdana,Partly Furnished,1,1,1
299000,Pandan Perdana,Partly Furnished,1,1,1
299000,Segambut,Partly Furnished,2,1,1
299000,Segambut,Partly Furnished,2,1,1
299000,Segambut,Partly Furnished,2,1,1
299000,Segambut,Partly Furnished,2,1,1
299000,Sentul,Partly Furnished,3,2,1
299000,Sentul,Partly Furnished,3,2,1
299000,Setapak,Partly Furnished,3,2,1
299000,Setapak,Partly Furnished,3,2,1
299000,Taman Desa,Partly Furnished,3,2,1
299000,Taman Desa,Partly Furnished,3,2,1
299900,Setapak,Unfurnished,3,2,1
299900,Setapak,Unfurnished,3,2,1
299999,Jalan Kuching,Unfurnished,3,2,1
299999,Jalan Kuching,Unfurnished,3,2,1
299999,Taman Desa,Partly Furnished,3,2,1
299999,Taman Desa,Partly Furnished,3,2,1
300000,Bandar Menjalara,Unfurnished,2,1,1
300000,Bandar Menjalara,Unfurnished,2,1,1
300000,Bandar Tasik Selatan,Partly Furnished,3,2,1
300000,Bandar Tasik Selatan,Partly Furnished,3,2,1
300000,Bandar Tasik Selatan,Unfurnished,3,2,1
300000,Bandar Tasik Selatan,Unfurnished,3,2,1
300000,Bandar Tasik Selatan,Unfurnished,3,2,1
300000,Bandar Tasik Selatan,Unfurnished,3,2,1
300000,Bandar Tasik Selatan,Unfurnished,3,2,1
300000,Bandar Tasik Selatan,Unfurnished,3,2,1
300000,Bandar Tasik Selatan,Unfurnished,3,2,1
300000,Bandar Tasik Selatan,Unfurnished,3,2,1
300000,Bukit Jalil,Partly Furnished,1,1,1
300000,Bukit Jalil,Partly Furnished,1,1,1
300000,Bukit Jalil,Partly Furnished,2,1,1
300000,Bukit Jalil,Partly Furnished,2,1,1
300000,Bukit Jalil,Partly Furnished,2,1,1
300000,Bukit Jalil,Partly Furnished,2,1,1
300000,Bukit Jalil,Partly Furnished,2,2,1
300000,Bukit Jalil,Partly Furnished,2,2,1
300000,Bukit Jalil,Partly Furnished,2,2,1
300000,Bukit Jalil,Partly Furnished,2,2,1
300000,Bukit Jalil,Partly Furnished,2,2,1
300000,Bukit Jalil,Partly Furnished,2,2,1
300000,Bukit Jalil,Unfurnished,2,2,1
300000,Bukit Jalil,Unfurnished,2,2,1
300000,Bukit Jalil,Unfurnished,2,2,1
300000,Bukit Jalil,Unfurnished,2,2,1
300000,Cheras,Fully Furnished,2,2,1
300000,Cheras,Fully Furnished,2,2,1
300000,Cheras,Partly Furnished,3,2,1
300000,Cheras,Partly Furnished,3,2,1
300000,Cheras,Partly Furnished,3,2,1
300000,Cheras,Partly Furnished,3,2,1
300000,Cheras,Unfurnished,3,2,1
300000,Cheras,Unfurnished,3,2,1
300000,Cheras,Unfurnished,3,2,1
300000,Cheras,Unfurnished,3,2,1
300000,Cheras,Unfurnished,3,2,1
300000,Cheras,Unfurnished,3,2,1
300000,Desa Petaling,Partly Furnished,2,2,1
300000,Desa Petaling,Partly Furnished,2,2,1
300000,Desa Petaling,Partly Furnished,3,2,1
300000,Desa Petaling,Partly Furnished,3,2,1
300000,Desa Petaling,Partly Furnished,3,2,1
300000,Desa Petaling,Partly Furnished,3,2,1
300000,Jalan Klang Lama (Old Klang Road),Unfurnished,2,1,1
300000,Jalan Klang Lama (Old Klang Road),Unfurnished,2,1,1
300000,Jalan Kuching,Partly Furnished,2,2,1
300000,Jalan Kuching,Partly Furnished,2,2,1
300000,Jalan Kuching,Partly Furnished,3,2,1
300000,Jalan Kuching,Partly Furnished,3,2,1
300000,Jalan Kuching,Unfurnished,3,2,1
300000,Jalan Kuching,Unfurnished,3,2,1
300000,Kepong,Partly Furnished,3,2,1
300000,Kepong,Partly Furnished,3,2,1
300000,Kepong,Partly Furnished,3,2,1
300000,Kepong,Partly Furnished,3,2,1
300000,Kepong,Partly Furnished,3,2,1
300000,Kepong,Partly Furnished,3,2,1
300000,Kepong,Unfurnished,3,2,1
300000,Kepong,Unfurnished,3,2,1
300000,Kepong,Unfurnished,3,2,1
300000,Kepong,Unfurnished,3,2,1
300000,KL City,Unfurnished,3,2,1
300000,KL City,Unfurnished,3,2,1
300000,KL City,Unfurnished,3,2,1
300000,KL City,Unfurnished,3,2,1
300000,Kuchai Lama,Unfurnished,3,2,1
300000,Kuchai Lama,Unfurnished,3,2,1
300000,Kuchai Lama,Unfurnished,3,2,1
300000,Kuchai Lama,Unfurnished,3,2,1
300000,Kuchai Lama,Unfurnished,3,2,1
300000,Kuchai Lama,Unfurnished,3,2,1
300000,Kuchai Lama,Unfurnished,3,2,1
300000,Kuchai Lama,Unfurnished,3,2,1
300000,Kuchai Lama,Unfurnished,3,2,1
300000,Kuchai Lama,Unfurnished,3,2,1
300000,Pandan Jaya,Partly Furnished,3,1,1
300000,Pandan Jaya,Partly Furnished,3,1,1
300000,Pandan Jaya,Partly Furnished,3,1,1
300000,Pandan Jaya,Partly Furnished,3,1,1
300000,Salak Selatan,Partly Furnished,3,2,1
300000,Salak Selatan,Partly Furnished,3,2,1
300000,Salak Selatan,Unfurnished,3,2,1
300000,Salak Selatan,Unfurnished,3,2,1
300000,Salak Selatan,Unfurnished,3,2,1
300000,Salak Selatan,Unfurnished,3,2,1
300000,Salak Selatan,Unfurnished,3,2,1
300000,Salak Selatan,Unfurnished,3,2,1
300000,Salak Selatan,Unfurnished,3,2,1
300000,Salak Selatan,Unfurnished,3,2,1
300000,Salak Selatan,Unfurnished,3,2,1
300000,Salak Selatan,Unfurnished,3,2,1
300000,Salak Selatan,Unfurnished,3,2,1
300000,Salak Selatan,Unfurnished,3,2,1
300000,Salak Selatan,Unknown,3,2,1
300000,Salak Selatan,Unknown,3,2,1
300000,Segambut,Partly Furnished,2,1,1
300000,Segambut,Partly Furnished,2,1,1
300000,Sentul,Partly Furnished,2,1,1
300000,Sentul,Partly Furnished,2,1,1
300000,Sentul,Unfurnished,2,1,1
300000,Sentul,Unfurnished,2,1,1
300000,Sentul,Partly Furnished,3,2,1
300000,Sentul,Partly Furnished,3,2,1
300000,Sentul,Partly Furnished,3,2,1
300000,Sentul,Partly Furnished,3,2,1
300000,Sentul,Partly Furnished,3,2,1
300000,Sentul,Partly Furnished,3,2,1
300000,Sentul,Unfurnished,3,2,1
300000,Sentul,Unfurnished,3,2,1
300000,Sentul,Unfurnished,3,2,1
300000,Sentul,Unfurnished,3,2,1
300000,Setapak,Partly Furnished,2,1,1
300000,Setapak,Partly Furnished,2,1,1
300000,Setapak,Partly Furnished,3,2,1
300000,Setapak,Partly Furnished,3,2,1
300000,Setapak,Partly Furnished,3,2,1
300000,Setapak,Partly Furnished,3,2,1
300000,Setapak,Unfurnished,3,2,1
300000,Setapak,Unfurnished,3,2,1
300000,Setapak,Unfurnished,3,2,1
300000,Setapak,Unfurnished,3,2,1
300000,Setapak,Unfurnished,3,2,1
300000,Setapak,Unfurnished,3,2,1
300000,Setapak,Unfurnished,3,2,1
300000,Setapak,Unfurnished,3,2,1
300000,Setapak,Unfurnished,3,2,1
300000,Setapak,Unfurnished,3,2,1
300000,Setapak,Unfurnished,3,2,1
300000,Setapak,Unfurnished,3,2,1
300000,Setapak,Unfurnished,3,2,1
300000,Setapak,Unfurnished,3,2,1
300000,Setapak,Unfurnished,3,2,1
300000,Setapak,Unfurnished,3,2,1
300000,Setapak,Unfurnished,3,2,1
300000,Setapak,Unfurnished,3,2,1
300000,Setapak,Unfurnished,3,2,1
300000,Setapak,Unfurnished,3,2,1
300000,Sri Petaling,Unfurnished,2,1,1
300000,Sri Petaling,Unfurnished,2,1,1
300000,Sri Petaling,Partly Furnished,3,2,1
300000,Sri Petaling,Partly Furnished,3,2,1
300000,Sri Petaling,Partly Furnished,3,2,1
300000,Sri Petaling,Partly Furnished,3,2,1
300000,Sri Petaling,Partly Furnished,3,2,1
300000,Sri Petaling,Partly Furnished,3,2,1
300000,Sri Petaling,Unfurnished,3,2,1
300000,Sri Petaling,Unfurnished,3,2,1
300000,Taman Desa,Partly Furnished,3,2,1
300000,Taman Desa,Partly Furnished,3,2,1
300000,Taman Desa,Partly Furnished,3,2,1
300000,Taman Desa,Partly Furnished,3,2,1
300000,Taman Desa,Partly Furnished,3,2,1
300000,Taman Desa,Partly Furnished,3,2,1
300000,Taman Desa,Unfurnished,3,2,1
300000,Taman Desa,Unfurnished,3,2,1
300000,Taman Desa,Unfurnished,3,2,1
300000,Taman Desa,Unfurnished,3,2,1
303000,Cheras,Partly Furnished,3,2,1
303000,Cheras,Partly Furnished,3,2,1
303000,Kuchai Lama,Partly Furnished,3,2,1
303000,Kuchai Lama,Partly Furnished,3,2,1
303000,Taman Desa,Partly Furnished,3,2,1
303000,Taman Desa,Partly Furnished,3,2,1
305000,Cheras,Partly Furnished,2,2,1
305000,Cheras,Partly Furnished,2,2,1
305000,Cheras,Partly Furnished,3,2,1
305000,Cheras,Partly Furnished,3,2,1
305000,Cheras,Partly Furnished,3,2,1
305000,Cheras,Partly Furnished,3,2,1
305000,Cheras,Partly Furnished,3,2,1
305000,Cheras,Partly Furnished,3,2,1
305000,Cheras,Partly Furnished,3,2,1
305000,Cheras,Partly Furnished,3,2,1
305000,Desa Petaling,Fully Furnished,3,2,1
305000,Desa Petaling,Fully Furnished,3,2,1
305000,Desa Petaling,Partly Furnished,3,2,1
305000,Desa Petaling,Partly Furnished,3,2,1
305000,Jalan Klang Lama (Old Klang Road),Fully Furnished,2,2,1
305000,Jalan Klang Lama (Old Klang Road),Fully Furnished,2,2,1
305000,Jalan Klang Lama (Old Klang Road),Fully Furnished,2,2,1
305000,Jalan Klang Lama (Old Klang Road),Fully Furnished,2,2,1
305000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,1
305000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,1
305000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,1
305000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,1
305000,Kepong,Fully Furnished,3,2,1
305000,Kepong,Fully Furnished,3,2,1
306000,Cheras,Partly Furnished,3,2,1
306000,Cheras,Partly Furnished,3,2,1
307000,Taman Desa,Partly Furnished,3,2,1
307000,Taman Desa,Partly Furnished,3,2,1
